Name,DSP.Project,KSSL.Project,Date,Collectors,UserPedonID,labsampleno,Layer_sequ,layerid,dsp_limslayer_id,Region/strata,Soil,Comparison,COND,Plot,Pedon,Plot ID,Crop,AgronFeat,Pedon_ID,Hor_sequ,hor_ID,Comp_layer,hor_desg,hor_top,hor_bottom,hor_thick,Moist,AggStab,Bgluc,Pom_C,Pom_N,Pom_S,POX_C,CaCarb,Ca_amextr,CEC_ph7,Mg_amextr,K_amextr,Na_extr,Tot_C,Tot_N,Tot_S,CEC_NH4OAc,Mehlich_P,Est_totOC,ph_h20,ph_Cacl2,EC_test,Clay,Sand,Silt,CF_labvol,Sum_bases,BS_NH4OAc,BS_sumBase,Eff_CEC,CEC_sumcation,extr_acid,sand_coarse,sand_fine,sand_medium,sand_vfine,sand_vcoarse,silt_fine,BD_core_fld,FM_core,BD_recon13,BD_recon_moist,BD_compcav,FM_compcav,FM_clod,BD_clod_13,surf_stab,25_stab,Total.C,Total.N,BD_other
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107009,11N00512,3,S10GA107009-3,AL2-2-3,Atlantic ,Tifton,Longleaf Pine,L,2,2,AL2,none,none,AL2-2,3,AL2-2-3,2,E,17,30,13,m,,3,0.041975,0,0.030222,35.54,,0,1.04,0,0.02,0,0.21,0,0.01,59.92,,0.21,4.77,4.08,0.02,6.79,84.8,8.4,1,0.02,2,1,,3.72,3.6885038,13.76,29.04,31.1,9.46,1.45,7.19,1.45171266,1.3704071,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107009,11N00513,4,S10GA107009-4,AL2-2-4,Atlantic ,Tifton,Longleaf Pine,L,2,2,AL2,none,none,AL2-2,4,AL2-2-4,3,Bt,30,50,20,m,,3,0.00447735,0,0.02910279,72.18,,0.26,2.28,0.17,0.02,0,0.24,0.04,0.01,58.88,,0.24,5,4.2,0.02,16.8,74.4,8.8,1,0.5,22,9,0.9,5.7,5.1937785,10.38,24.34,28.93,9.05,1.65,7.97,1.54419563,7.2791916,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107010,11N00514,1,S10GA107010-1,AL2-3-1,Atlantic ,Tifton,Longleaf Pine,L,2,3,AL2,none,none,AL2-3,1,AL2-3-1,1,A,0,2,2,d,32,32,1.48770963,0.0160256,0.015135287,430.29,,0.49,4.84,0.17,0.02,0,2.69,0.09,0.02,61.22,,2.69,4.25,3.45,0.05,3.48,89.7,6.8,0.99,0.7,15,3,1.2,22,21.2825309,12.13,29.44,36.11,10.2,1.88,6.13,0.31147373,0.4232804,1.39473903,12.3287741,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107010,11N00515,2,S10GA107010-2,AL2-3-2,Atlantic ,Tifton,Longleaf Pine,L,2,3,AL2,none,none,AL2-3,2,AL2-3-2,1,A,2,23,21,d,84,9,0.36411058,0,0.003526495,143.23,,0.02,2.79,0,0.02,0,1.08,0.04,0.01,58.29,,1.08,4.48,3.86,0.04,4.14,88.4,7.5,0.99,0.02,1,0,,5.42,5.4122593,11.86,27.26,36.62,9.56,3.03,6.44,1.33677471,1.4511588,1.73428475,7.9407522,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107010,11N00516,3,S10GA107010-3,AL2-3-3,Atlantic ,Tifton,Longleaf Pine,L,2,3,AL2,none,none,AL2-3,3,AL2-3-3,2,E,23,45,22,m,,2,0.03023698,0,0.02159784,35.76,,0,0.79,0,0,0,0.18,0.05,0.01,59.31,,0.18,5.01,4.26,0.01,4.93,86.7,8.4,0.99,,,,,,2.7018777,13.63,27.23,34.28,10.05,1.59,7.03,1.50677711,2.1423106,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107010,11N00517,4,S10GA107010-4,AL2-3-4,Atlantic ,Tifton,Longleaf Pine,L,2,3,AL2,none,none,AL2-3,4,AL2-3-4,3,Bt,45,50,5,m,,4,0.0237336,0,0.0310992,71.74,,0.52,1.95,0.18,0,0,0.22,0.03,0.01,56.49,,0.22,5.15,4.17,0.02,18.9,72.8,8.3,0.98,0.7,35,13,1.2,5.5,4.8382013,6.08,25.83,30.64,9.41,0.94,6.68,1.4127122,5.7906459,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107011,11N00518,1,S10GA107011-1,AL2-4-1,Atlantic ,Tifton,Longleaf Pine,L,2,4,AL2,none,none,AL2-4,1,AL2-4-1,1,A,0,2,2,d,56,84,2.55972645,0,0.029911818,599.27,,1.89,6.04,0.35,0.02,0,3.57,0.09,0.02,56.9,,3.57,4.58,3.7,0.09,3.36,89.9,6.7,0.99,2.2,37,10,2.4,21.3,19.1204718,11.89,31.03,35.01,10.33,1.74,5.9,0.22212585,0.6015038,1.18085645,14.6570739,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107011,11N00519,2,S10GA107011-2,AL2-4-2,Atlantic ,Tifton,Longleaf Pine,L,2,4,AL2,none,none,AL2-4,2,AL2-4-2,1,A,2,27,25,d,85,18,0.26659226,0,0,143.54,,0.16,1.82,0.05,0,0,0.86,0.07,0.01,57.81,,0.86,4.74,4.03,0.04,4.21,88.9,6.9,0.99,0.2,11,4,0.6,4.8,4.5938199,10.14,34.64,30.84,11.36,2.01,5.56,1.40476992,1.2978986,1.55955222,6.4667485,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107011,11N00520,3,S10GA107011-3,AL2-4-3,Atlantic ,Tifton,Longleaf Pine,L,2,4,AL2,none,none,AL2-4,3,AL2-4-3,2,E1,27,48,21,m,,1,0.04262084,0,0.018266073,35.96,,0.14,0.95,0.05,0,0,0.23,0.02,0,57.78,,0.23,5.42,4.56,0.02,5.26,87.1,7.6,0.99,0.1,11,4,0.3,2.7,2.6134479,10.84,29.54,34.59,10.12,2.15,6.75,1.32139626,2.2275606,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107011,11N00521,4,S10GA107011-4,AL2-4-4,Atlantic ,Tifton,Longleaf Pine,L,2,4,AL2,none,none,AL2-4,4,AL2-4-4,2,E2,48,53,5,m,,1,0,0,0.017391117,12.01,,0.18,0.96,0.11,0,0,0.09,0.08,0,55.89,,0.09,5.39,4.55,0.02,9.2,83.5,7.3,0.99,0.3,30,10,0.5,3,2.7029331,10.83,30.28,30.59,9.86,1.89,7.06,1.43262786,3.8049941,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107012,11N00522,1,S10GA107012-1,AL2-5-1,Atlantic ,Tifton,Longleaf Pine,L,2,5,AL2,none,none,AL2-5,1,AL2-5-1,1,A,0,2,2,d,46,57,1.55047551,0,0.02757587,394.61,,1.58,5.1,0.32,0.05,0,2.99,0.05,0.01,56.84,,2.99,4.91,4.24,0.11,4.16,89.3,6.5,1,1.9,37,9,2.1,21.8,19.8536821,9.98,28.7,40.33,9.38,0.9,5.89,0.25198541,0.5249344,1.31371901,13.1918551,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107012,11N00523,2,S10GA107012-2,AL2-5-2,Atlantic ,Tifton,Longleaf Pine,L,2,5,AL2,none,none,AL2-5,2,AL2-5-2,1,A,2,10,8,d,72,13,0.32283572,0,0.001773823,107.8,,0.23,1.99,0.02,0,0,0.73,0.03,0,57.68,,0.73,5.12,4.27,0.03,3.88,90.2,5.9,1,0.2,10,4,0.6,5.3,5.1350677,14.95,29.54,37.18,6.37,2.15,5.89,1.27388353,2.9874572,1.5583248,5.3819444,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107012,11N00524,3,S10GA107012-3,AL2-5-3,Atlantic ,Tifton,Longleaf Pine,L,2,5,AL2,none,none,AL2-5,3,AL2-5-3,2,E1,10,54,44,m,,1,0.06021116,0,0.002617876,0,,0.16,0.92,0,0.02,0,0.22,0.02,0,57.99,,0.22,5.54,4.7,0.01,2.71,88.3,9,1,0.2,22,10,0.4,2,1.8455007,11.13,28.21,38.72,8.6,1.67,6.23,1.29592475,1.8622392,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107013,11N00525,1,S10GA107013-1,AL2-6-1,Atlantic ,Tifton,Longleaf Pine,L,2,6,AL2,none,none,AL2-6,1,AL2-6-1,1,A,0,2,2,d,5,168,10.31881812,0.06566843,0.020410459,1993.18,,2.93,32.08,1.09,0.28,0.05,23.21,0.53,0.1,55.38,,23.21,3.84,3.11,0.15,1.32,90,8.7,,4.3,13,7,5.3,61.1,56.8127269,11.06,38.76,29.74,9.48,0.89,5.26,0.876215,4.4117647,0.65954403,21.8097382,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107013,11N00526,2,S10GA107013-2,AL2-6-2,Atlantic ,Tifton,Longleaf Pine,L,2,6,AL2,none,none,AL2-6,2,AL2-6-2,1,A,2,23,21,d,36,13,0.89748191,0,0,318.96,,0,4.56,0,0.05,0,1.05,0.02,0,56.06,,1.05,4.31,3.65,0.05,2.08,89,8.9,,0.02,0,0,,8.22,8.1646637,7.97,32.03,36.33,10.36,2.34,5.77,1.22212875,1.0934157,1.53121569,9.2789347,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107013,11N00527,3,S10GA107013-3,AL2-6-3,Atlantic ,Tifton,Longleaf Pine,L,2,6,AL2,none,none,AL2-6,3,AL2-6-3,2,E1,23,76,53,m,,1,0.08862513,0,0.009557612,35.63,,0,0.81,0,0.02,0,0.29,0.01,0,57.06,,0.29,5.02,4.46,0.02,2.99,87.1,9.9,,0.02,3,1,,2.12,2.1177824,9.54,33.9,28.68,12.47,2.49,6.07,1.44939251,2.5354362,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107014,11N00528,1,S10GA107014-1,AL2-7-1,Atlantic ,Tifton,Longleaf Pine,L,2,7,AL2,none,none,AL2-7,1,AL2-7-1,1,A,0,2,2,d,60,75,5.35292972,0,0.016849845,786.61,,1.13,13.71,0.57,0.19,0,7.68,0.12,0.04,58,,7.68,3.98,3.27,0.16,1.43,91,7.6,,1.9,14,9,2.9,22.3,20.3655836,13.72,31.09,32.89,9.61,3.72,5.21,0.16001837,1.242236,0.99366469,22.3200947,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107014,11N00529,2,S10GA107014-2,AL2-7-2,Atlantic ,Tifton,Longleaf Pine,L,2,7,AL2,none,none,AL2-7,2,AL2-7-2,1,A,2,22,20,d,13,11,0.53928913,0,0,179.13,,0,2.39,0.11,0.02,0,1.08,0.03,0,55.57,,1.08,4.69,4.01,0.04,1.19,88.7,10.1,,0.1,4,2,0.6,4.4,4.3302723,11.86,32.93,32.55,9.6,1.74,5.63,1.19288073,1.8248175,1.60386809,7.7870046,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Emanuel  Co.,C2011USGA015,10/21/2010,"DFW, KM, SM, AG, AKB, DC, MS, PB, AH, MO, MS",S10GA107014,11N00530,3,S10GA107014-3,AL2-7-3,Atlantic ,Tifton,Longleaf Pine,L,2,7,AL2,none,none,AL2-7,3,AL2-7-3,2,E,22,50,28,m,,2,0.08969358,0,0,0,,0,0.54,0.05,0.02,0,0.31,0.03,0.01,57.1,,0.31,5.16,4.63,0.02,0.89,88.8,10.3,,0.02,4,1,,1.62,1.6209802,9.79,32.21,33.58,11.74,1.46,6.75,1.3310463,0.8729812,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023001,11N00354,1,S10GA023001-1,AP1-1-1,Atlantic,Tifton,Pasture,P,1,1,AP1,none,none,AP1-1,1,AP1-1-1,,,0,2,2,m,24,305,,,,1592.61,0.31,11.51,15.78,4.36,0.83,0,6.17,0.58,0.04,56.78,,6.13,5.72,5.6,0.75,6.58,81.4,12,0.99,16.7,100,,,,13.043176,15.73,24.29,27.67,8.42,5.31,7.59,1.2984709,10.8196721,0.89618203,35.6058769,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023001,11N00355,2,S10GA023001-2,AP1-1-2,Atlantic,Tifton,Pasture,P,1,1,AP1,none,none,AP1-1,2,AP1-1-2,,,2,26,24,m,24,20,,,,470.11,0.28,3.3,4.56,0.99,0.24,0,1.24,0.12,0.01,54.75,,1.21,6.22,5.57,0.14,6.03,81.4,12.6,0.99,4.5,98,,,,5.713743,13.48,26.22,28.57,9.32,3.82,7.26,1.89333953,4.6677817,1.50506961,11.9750353,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023001,11N00356,3,S10GA023001-3,AP1-1-3,Atlantic,Tifton,Pasture,P,1,1,AP1,none,none,AP1-1,3,AP1-1-3,,,26,95,69,m,,3,0.04160648,0.00951005,0.002377513,217.54,0.22,1.78,4.45,1.38,0.42,0,0.44,0.03,0.02,55.31,,0.41,6.21,5.55,0.1,27.86,61.5,10.6,0.98,3.6,82,,,,5.1143219,10.41,22.73,19.21,6.64,2.59,6.46,1.58375049,14.3844335,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023001,11N00357,4,S10GA023001-4,AP1-1-4,Atlantic,Tifton,Pasture,P,1,1,AP1,none,none,AP1-1,4,AP1-1-4,,,95,140,45,,,,,,,,0.2,1.56,4.2,0.76,0.36,0,0.18,0,0.03,55.25,,0.16,5.4,4.71,0.09,45.26,47,7.7,0.99,2.8,67,,,,6.7471251,8.33,13.61,17.33,5.19,2.62,5.19,,,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023001,11N00358,5,S10GA023001-5,AP1-1-5,Atlantic,Tifton,Pasture,P,1,1,AP1,none,none,AP1-1,5,AP1-1-5,,,140,183,43,,,,,,,,0.18,0.2,3.73,0.4,0.11,0,0.04,0.05,0.02,55.25,,0.02,4.63,4.14,0.08,42.36,48.6,9,0.98,0.7,19,,,,7.2546499,9.94,14.01,16.11,5.78,2.84,5.17,,,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023002,11N00359,1,S10GA023002-1,AP1-2-1,Atlantic,Tifton,Pasture,P,1,2,AP1,none,none,AP1-2,1,AP1-2-1,,,0,2,2,m,48,231,2.5688776,0.15536,0.0132056,906.35,0.2,6.68,9.13,2.53,0.63,0,4.11,0.33,0.05,57.91,,4.09,5.4,5.25,0.7,15,72.8,12.2,1,9.8,100,,,,12.2044352,11.69,25.41,23.41,8.88,3.42,7.31,1.70854338,5.91133,1.09193094,30.435582,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023002,11N00360,2,S10GA023002-2,AP1-2-2,Atlantic,Tifton,Pasture,P,1,2,AP1,none,none,AP1-2,2,AP1-2-2,,,2,23,21,m,36,26,0.63691122,0.00645791,0,390.84,0.19,3.26,5.51,1.1,0.36,0,1.56,0.12,0.02,55.6,,1.54,5.78,5.17,0.16,5.48,82.9,11.6,0.99,4.8,87,,,,11.3810683,15.82,26.97,28.33,8.21,3.62,6.68,1.63974129,3.7407798,1.50294047,12.2564538,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023002,11N00361,3,S10GA023002-3,AP1-2-3,Atlantic,Tifton,Pasture,P,1,2,AP1,none,none,AP1-2,3,AP1-2-3,,,23,23,0,m,,51,0.01987103,0,0,144.47,0.19,1.2,3.11,0.9,0.41,0,0.2,0.03,0.01,56.2,,0.18,6.18,5.44,0.07,19.22,66.6,14.2,0.98,2.5,81,,,,4.0177411,9.4,23.1,22.99,8.76,2.3,9.51,,,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023003,11N00362,1,S10GA023003-1,AP1-3-1,Atlantic,Tifton,Pasture,P,1,3,AP1,none,none,AP1-3,1,AP1-3-1,,,0,2,2,m,32,,,,,1221.59,0.24,9.57,14.75,4.42,0.72,0,7.09,0.61,0.07,57.64,,7.06,5.5,5.15,0.97,8.23,80,11.8,0.98,14.7,100,,,,15.8208586,13.53,25.71,26.8,9.58,4.37,6.92,1.76489956,11.9311193,0.91373289,40.9881131,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023003,11N00363,2,S10GA023003-2,AP1-3-2,Atlantic,Tifton,Pasture,P,1,3,AP1,none,none,AP1-3,2,AP1-3-2,,,2,23,21,m,49,22,1.0688577,0.0461496,0.0057687,471.11,0.27,3.35,5.91,1.51,0.31,0,2.29,0.2,0.03,55.85,,2.26,5.67,5.09,0.31,7.63,79.4,13,0.98,5.2,88,,,,8.481693,12.51,25.78,27.03,9.75,4.29,7.13,1.86342814,4.683153,1.41473384,13.9908833,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023003,11N00364,3,S10GA023003-3,AP1-3-3,Atlantic,Tifton,Pasture,P,1,3,AP1,none,none,AP1-3,3,AP1-3-3,,,23,50,27,m,,52,0.02244224,0,0,108.41,0.15,1.42,3.25,1.17,0.44,0,0.25,0.04,0.01,57.11,,0.23,6.5,5.89,0.11,19.97,66.6,13.4,0.98,3,94,,,,4.3466513,10.47,23.32,22.35,8.07,2.39,8.63,1.84883478,9.5854115,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023004,11N00365,1,S10GA023004-1,AP1-4-1,Atlantic,Tifton,Pasture,P,1,4,AP1,none,none,AP1-4,1,AP1-4-1,,,0,2,2,m,56,37,4.55045295,0.35186989,0.025559556,1150.39,0.15,7.03,14.37,2.04,1.33,0,10.06,0.9,0.09,58.65,,10.04,5.02,4.5,1.06,7.16,82.3,10.5,0.99,10.3,72,,,,9.0420851,14.74,24.96,29.4,8.56,4.64,6.3,1.39591612,15.4434251,0.97364728,33.6080998,,,,,2,3,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023004,11N00366,2,S10GA023004-2,AP1-4-2,Atlantic,Tifton,Pasture,P,1,4,AP1,none,none,AP1-4,2,AP1-4-2,,,2,25,23,m,25,,,,,288.8,0.3,1.38,5.1,0.4,0.65,0,1.11,0.09,0.02,58.3,,1.07,4.71,4.27,0.42,4.1,85.2,10.7,0.97,2.5,49,,,,6.4646697,15.12,27.92,27.86,10.11,4.23,5.79,1.8206151,4.4243578,1.52769818,15.344438,,,,,2,3,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023004,11N00367,3,S10GA023004-3,AP1-4-3,Atlantic,Tifton,Pasture,P,1,4,AP1,none,none,AP1-4,3,AP1-4-3,,,25,50,25,m,,68,0.0414998,0,0,216.98,0.16,0.75,3.21,0.59,0.4,0,0.26,0.04,0.01,58.52,,0.24,4.57,4.35,0.39,15.29,71.7,13,0.97,1.8,56,,,,4.5768401,10.7,24.36,24.75,8.74,3.05,7.48,1.65629767,6.9192181,,,,,,,2,3,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023005,11N00368,1,S10GA023005-1,AP1-5-1,Atlantic,Tifton,Pasture,P,1,5,AP1,none,none,AP1-5,1,AP1-5-1,,,0,2,2,m,60,234,6.04885534,0.4507419,0.031955582,1172.75,0.17,11.4,17.45,4.28,1.11,0,9.02,0.81,0.09,60.68,,9,5.19,4.98,1.41,2.88,84.1,13,0.99,16.8,97,,,,12.9809722,13.62,28.7,27.77,10.07,3.93,6.95,1.41785143,14.6747352,0.7883768,41.4503741,,,,,5,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023005,11N00369,2,S10GA023005-2,AP1-5-1,Atlantic,Tifton,Pasture,P,1,5,AP1,none,none,AP1-5,2,AP1-5-2,,,2,25,23,m,63,100,0.56066167,0,0,397.53,0.13,3.96,9.29,1.18,0.4,0,1.45,0.13,0.02,58.69,,1.43,5.81,5.12,0.19,4.77,81.1,14.1,0.98,5.6,60,,,,13.3335232,11.89,27.69,27.16,11.31,3.03,8.09,1.69945283,4.8348655,1.44136326,12.8976447,,,,,5,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023005,11N00370,3,S10GA023005-3,AP1-5-3,Atlantic,Tifton,Pasture,P,1,5,AP1,none,none,AP1-5,3,AP1-5-3,,,25,50,25,m,,61,0.05061819,0,0,144.65,0.18,1.17,2.98,0.63,0.33,0,0.31,0.05,0.01,58.2,,0.29,6.11,5.37,0.07,14.89,71.8,13.3,0.99,2.1,70,,,,4.1480587,9.32,26.58,23.55,10.54,1.83,8.13,1.84239,6.9387755,,,,,,,5,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023006,11N00371,1,S10GA023006-1,AP1-6-1,Atlantic,Tifton,Pasture,P,1,6,AP1,none,none,AP1-6,1,AP1-6-1,,,0,2,2,m,,148,3.30947806,0.27717175,0.011844947,934.2,0.08,8.51,15.25,5.87,0.76,0,6.14,0.5,0.06,58.48,,6.13,5.88,5.46,1.02,5.45,78,16.6,0.99,15.2,100,,,,22.1829746,12.29,25.17,28.23,9.38,2.93,10.67,1.70967742,12.1827411,0.9810842,29.0691207,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023006,11N00372,2,S10GA023006-2,AP1-6-2,Atlantic,Tifton,Pasture,P,1,6,AP1,none,none,AP1-6,2,AP1-6-2,,,2,30,28,m,62,17,0.67233127,0.00229726,0,434.16,0.28,3.4,7.09,1.4,0.33,0,2.01,0.14,0.03,59.04,,1.98,5.63,5.03,0.21,6.29,78.7,15,0.99,5.1,72,,,,4.7491308,13.17,28.61,25.54,8.8,2.57,9.81,1.70452595,6.1390157,1.41544043,12.5473195,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023006,11N00373,3,S10GA023006-3,AP1-6-3,Atlantic,Tifton,Pasture,P,1,6,AP1,none,none,AP1-6,3,AP1-6-3,,,30,50,20,m,,1,0.03674002,0,0,108.39,0.13,1.09,2.81,0.75,0.33,0,0.26,0.02,0.01,58.63,,0.24,6.04,5.39,0.08,15.76,71.4,12.8,0.98,2.2,79,,,,4.4392075,13.61,21.3,25.76,7.53,3.19,8.67,1.90146735,6.4143487,,,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023007,11N00374,1,S10GA023007-1,AP1-7-1,Atlantic,Tifton,Pasture,P,1,7,AP1,none,none,AP1-7,1,AP1-7-1,,,0,2,2,d,,122,4.92373872,0.39319186,0.030310293,1274.04,0.12,12.92,18.06,4.7,0.5,0,7.56,0.66,0.07,58.47,,7.55,6.4,5.78,0.26,11.47,75.6,12.9,0.99,18.1,100,,,,22.4195728,12.53,25.04,26.64,8.85,2.56,8.41,1.39137659,1.5576324,0.90084291,33.7513266,,,,,6,6,,,
GA_Tifton,Dynamic Soil Properties - Bleckley Co.,C2011USGA012,10/13/2010,"DFW, KM, SM, AG, AKB, DC, PB, AH",S10GA023007,11N00375,2,S10GA023007-2,AP1-7-2,Atlantic,Tifton,Pasture,P,1,7,AP1,none,none,AP1-7,2,AP1-7-2,,,2,6,4,d,40,25,0.2719957,0,0,325.86,0.12,2.62,4.64,0.97,0.26,0,1.07,0.13,0.01,57.55,,1.06,6.19,5.44,0.08,11.57,75.7,12.7,0.99,3.9,85,,,,3.8372054,10.51,26.51,26.59,9.51,2.65,7.99,2.43987476,1.6964286,1.51170844,16.5494936,,,,,6,6,,,
